genoName,genoStart,genoEnd,strand,repName,repClass,repFamily,repStart,repEnd
chr1,181234470,181234761,+,HERV16-int,LTR,ERVL,1660,1967
chr1,189819146,189820147,-,HERV16-int,LTR,ERVL,-2285,2711
chr1,192492500,192493084,+,HERV16-int,LTR,ERVL,1,599
chr1,194184813,194185143,-,HERV16-int,LTR,ERVL,-3056,1940
chr1,194185881,194186023,-,HERV16-int,LTR,ERVL,-4998,669
chr1,198198441,198199083,-,HERV16-int,LTR,ERVL,-4344,652
chr1,199028785,199029590,-,HERV16-int,LTR,ERVL,-2503,2493
chr1,199531433,199531590,+,HERV16-int,LTR,ERVL,35,196
chr1,202067615,202067969,+,HERV16-int,LTR,ERVL,9,378
chr1,202068488,202068890,+,HERV16-int,LTR,ERVL,542,965
chr1,202069063,202069250,+,HERV16-int,LTR,ERVL,960,1161
chr1,202069550,202070018,+,HERV16-int,LTR,ERVL,1162,1618
chr1,207214775,207214953,-,HERV16-int,LTR,ERVL,-3168,2058
chr1,207215584,207216283,-,HERV16-int,LTR,ERVL,-3539,1457
chr1,207216476,207216677,-,HERV16-int,LTR,ERVL,-4468,528
chr1,209454185,209454233,-,HERV16-int,LTR,ERVL,-3857,1139
chr1,213591341,213591637,-,HERV16-int,LTR,ERVL,-4656,340
chr1,213873654,213874515,+,HERV16-int,LTR,ERVL,1248,2201
chr1,213874532,213874641,+,HERV16-int,LTR,ERVL,5013,5106
chr1,216194133,216194484,+,HERV16-int,LTR,ERVL,5,370
chr1,217249914,217250018,-,HERV16-int,LTR,ERVL,-3677,1319
chr1,217250065,217251108,-,HERV16-int,LTR,ERVL,-3907,1089
chr1,221598833,221599584,-,HERV16-int,LTR,ERVL,-4254,742
chr1,230539426,230541165,+,HERV16-int,LTR,ERVL,3,1851
chr1,236984102,236984499,+,HERV16-int,LTR,ERVL,23,479
chr1,244313811,244314266,-,HERV16-int,LTR,ERVL,-3134,2092
chr1,244314556,244315241,-,HERV16-int,LTR,ERVL,-3597,1629
chr1,244316043,244316921,-,HERV16-int,LTR,ERVL,-4054,942
chr1,244349982,244350317,-,HERV16-int,LTR,ERVL,-4474,522
chr1,244350617,244350709,-,HERV16-int,LTR,ERVL,-4830,166
chr1,244412375,244412500,+,HERV16-int,LTR,ERVL,1,126
chr1,244412591,244413339,+,HERV16-int,LTR,ERVL,376,1164
chr2,12582399,12583057,+,HERV16-int,LTR,ERVL,3725,4475
chr2,587227,587424,+,HERV16-int,LTR,ERVL,2759,2963
chr2,3920417,3920615,+,HERV16-int,LTR,ERVL,1241,1439
chr2,8012943,8013213,+,HERV16-int,LTR,ERVL,595,879
chr2,8013270,8013842,+,HERV16-int,LTR,ERVL,991,1571
chr2,8437514,8438097,+,HERV16-int,LTR,ERVL,74,693
chr2,8438584,8439106,+,HERV16-int,LTR,ERVL,694,1211
chr2,8439453,8440260,+,HERV16-int,LTR,ERVL,1632,2423
chr2,8440460,8440768,+,HERV16-int,LTR,ERVL,4180,4653
chr2,8441108,8441583,+,HERV16-int,LTR,ERVL,4407,4992
chr2,11067856,11068294,+,HERV16-int,LTR,ERVL,495,995
chr2,11068727,11069892,+,HERV16-int,LTR,ERVL,996,2149
chr2,12579154,12580491,+,HERV16-int,LTR,ERVL,37,1452
chr2,12580677,12581353,+,HERV16-int,LTR,ERVL,2220,2907
chr2,12581563,12581998,+,HERV16-int,LTR,ERVL,2835,3364
chr2,12752773,12752927,-,HERV16-int,LTR,ERVL,-3364,1862
chr2,12752955,12753060,-,HERV16-int,LTR,ERVL,-4443,783
chr2,12753107,12753359,-,HERV16-int,LTR,ERVL,-4572,654
chr2,12753782,12754048,-,HERV16-int,LTR,ERVL,-4711,285
chr2,13259744,13260018,+,HERV16-int,LTR,ERVL,114,389
chr2,13260300,13260748,+,HERV16-int,LTR,ERVL,695,1151
chr2,13438614,13438772,-,HERV16-int,LTR,ERVL,-3509,2205
chr2,13439118,13439656,-,HERV16-int,LTR,ERVL,-3420,1576
chr2,13442183,13442790,-,HERV16-int,LTR,ERVL,-4333,663
chr2,13443150,13443239,-,HERV16-int,LTR,ERVL,-4915,81
chr2,13443737,13443833,-,HERV16-int,LTR,ERVL,-4845,151
chr2,15913632,15913958,-,HERV16-int,LTR,ERVL,-4468,528
chr2,22741599,22742189,-,HERV16-int,LTR,ERVL,-3008,2218
chr2,22742203,22742750,-,HERV16-int,LTR,ERVL,-4090,1624
chr2,22742950,22743216,-,HERV16-int,LTR,ERVL,-4016,980
chr2,23312095,23312376,+,HERV16-int,LTR,ERVL,1601,1875
chr2,35447589,35447679,-,HERV16-int,LTR,ERVL,-4858,138
chr2,35921607,35922648,-,HERV16-int,LTR,ERVL,-3579,1417
chr2,36284569,36284889,-,HERV16-int,LTR,ERVL,-3762,1234
chr2,49374194,49374749,+,HERV16-int,LTR,ERVL,2,539
chr2,51534879,51534978,-,HERV16-int,LTR,ERVL,-3214,1782
chr2,52799941,52800325,-,HERV16-int,LTR,ERVL,-2514,2482
chr2,56508688,56508967,-,HERV16-int,LTR,ERVL,-4707,289
chr2,57206320,57206432,+,HERV16-int,LTR,ERVL,574,692
chr2,57206474,57207747,+,HERV16-int,LTR,ERVL,697,2091
chr2,57207923,57208613,+,HERV16-int,LTR,ERVL,2333,3008
chr2,61635686,61636333,-,HERV16-int,LTR,ERVL,-4278,718
chr2,67958907,67959522,-,HERV16-int,LTR,ERVL,-2794,2202
chr2,67959543,67959642,-,HERV16-int,LTR,ERVL,-3772,1454
chr2,67959695,67959755,-,HERV16-int,LTR,ERVL,-3617,1379
chr2,67959885,67960391,-,HERV16-int,LTR,ERVL,-3683,1313
chr2,67960443,67960713,-,HERV16-int,LTR,ERVL,-4287,709
chr2,67960826,67961230,-,HERV16-int,LTR,ERVL,-4571,425
chr2,68506131,68506391,-,HERV16-int,LTR,ERVL,-4343,883
chr2,77726582,77727366,-,HERV16-int,LTR,ERVL,-3170,2484
chr2,79267676,79268346,+,HERV16-int,LTR,ERVL,886,1567
chr2,79801595,79801709,+,HERV16-int,LTR,ERVL,2094,2207
chr2,79802021,79802043,+,HERV16-int,LTR,ERVL,2208,2233
chr2,79802054,79802195,+,HERV16-int,LTR,ERVL,2202,2353
chr2,81419781,81420187,-,HERV16-int,LTR,ERVL,-3414,2343
chr2,81420561,81420726,-,HERV16-int,LTR,ERVL,-3484,1742
chr2,81421169,81422261,-,HERV16-int,LTR,ERVL,-3642,1354
chr2,85067293,85067796,+,HERV16-int,LTR,ERVL,1422,2010
chr2,85068110,85068250,+,HERV16-int,LTR,ERVL,2011,2159
chr2,86373241,86373331,+,HERV16-int,LTR,ERVL,1,93
chr2,89160614,89161282,+,HERV16-int,LTR,ERVL,2450,3263
chr2,89161383,89161541,+,HERV16-int,LTR,ERVL,3332,3501
chr2,115101681,115101891,-,HERV16-int,LTR,ERVL,-2074,2922
chr2,116421221,116421757,+,HERV16-int,LTR,ERVL,739,1287
chr2,122475447,122475843,-,HERV16-int,LTR,ERVL,-4583,413
chr2,125148257,125148328,-,HERV16-int,LTR,ERVL,-2433,2563
chr2,125155335,125155486,+,HERV16-int,LTR,ERVL,2188,2351
chr2,136316855,136317173,-,HERV16-int,LTR,ERVL,-3729,1267
chr2,136317482,136317692,-,HERV16-int,LTR,ERVL,-5073,641
chr2,137891046,137891199,+,HERV16-int,LTR,ERVL,23,179
chr2,137891611,137891879,+,HERV16-int,LTR,ERVL,180,473
chr2,137892167,137892353,+,HERV16-int,LTR,ERVL,474,652
chr2,139300842,139301042,-,HERV16-int,LTR,ERVL,-3550,1446
chr2,139301193,139302036,-,HERV16-int,LTR,ERVL,-3795,1201
chr2,139302120,139302317,-,HERV16-int,LTR,ERVL,-4758,238
chr2,142460649,142461603,-,HERV16-int,LTR,ERVL,-2243,2983
chr2,142461988,142463752,-,HERV16-int,LTR,ERVL,-3087,1909
chr2,145569982,145570235,-,HERV16-int,LTR,ERVL,-3475,2179
chr2,145570269,145570990,-,HERV16-int,LTR,ERVL,-4271,725
chr2,146955472,146956079,+,HERV16-int,LTR,ERVL,351,977
chr2,149897113,149898551,-,HERV16-int,LTR,ERVL,-99,5127
chr2,149899131,149899458,-,HERV16-int,LTR,ERVL,-1565,3661
chr2,149899601,149899959,-,HERV16-int,LTR,ERVL,-2299,2927
chr2,149899945,149900461,-,HERV16-int,LTR,ERVL,-3051,1945
chr2,149900626,149902010,-,HERV16-int,LTR,ERVL,-3601,1395
chr2,152067707,152068513,+,HERV16-int,LTR,ERVL,89,902
chr2,152068531,152068848,+,HERV16-int,LTR,ERVL,937,1260
chr2,161774897,161775533,+,HERV16-int,LTR,ERVL,2095,2797
chr2,162866816,162867157,-,HERV16-int,LTR,ERVL,-2184,3470
chr2,162867159,162867640,-,HERV16-int,LTR,ERVL,-2193,2803
chr2,162875707,162875978,-,HERV16-int,LTR,ERVL,-3406,2351
chr2,162876452,162876854,-,HERV16-int,LTR,ERVL,-2960,2036
chr2,166425211,166425422,+,HERV16-int,LTR,ERVL,729,928
chr2,166425896,166425959,+,HERV16-int,LTR,ERVL,929,987
chr2,167264495,167264792,+,HERV16-int,LTR,ERVL,3,359
chr2,167264837,167264954,+,HERV16-int,LTR,ERVL,505,631
chr2,172688355,172688528,-,HERV16-int,LTR,ERVL,-4817,179
chr2,175355376,175356189,+,HERV16-int,LTR,ERVL,1,860
chr2,175356268,175356810,+,HERV16-int,LTR,ERVL,986,1551
chr2,175357327,175357682,+,HERV16-int,LTR,ERVL,1682,2041
chr2,178427049,178427773,-,HERV16-int,LTR,ERVL,-2485,2511
chr2,178428112,178428520,-,HERV16-int,LTR,ERVL,-4221,775
chr2,178428834,178428871,-,HERV16-int,LTR,ERVL,-4637,359
chr2,178429146,178429449,-,HERV16-int,LTR,ERVL,-4669,327
chr2,183255081,183255245,-,HERV16-int,LTR,ERVL,-4998,669
chr2,183255285,183255718,-,HERV16-int,LTR,ERVL,-4550,446
chr2,184130223,184130488,+,HERV16-int,LTR,ERVL,1248,1523
chr2,184130616,184131124,+,HERV16-int,LTR,ERVL,1678,2241
chr2,184980184,184980436,+,HERV16-int,LTR,ERVL,393,660
chr2,185208680,185208961,+,HERV16-int,LTR,ERVL,120,408
chr2,188612131,188612604,-,HERV16-int,LTR,ERVL,-3127,1869
chr2,188620148,188620257,-,HERV16-int,LTR,ERVL,-4168,828
chr2,188621730,188621835,-,HERV16-int,LTR,ERVL,-4875,121
chr2,190842704,190842936,+,HERV16-int,LTR,ERVL,10,243
chr2,191182234,191182525,-,HERV16-int,LTR,ERVL,-4381,615
chr2,193204352,193204894,+,HERV16-int,LTR,ERVL,18,565
chr2,193205339,193205414,+,HERV16-int,LTR,ERVL,566,645
chr2,193205531,193206013,+,HERV16-int,LTR,ERVL,814,1332
chr2,195489676,195490303,-,HERV16-int,LTR,ERVL,-2983,2013
chr2,195491118,195492194,-,HERV16-int,LTR,ERVL,-3771,1225
chr2,196095483,196095692,+,HERV16-int,LTR,ERVL,2110,2329
chr2,197438098,197438719,-,HERV16-int,LTR,ERVL,-3594,2120
chr2,197440243,197440389,-,HERV16-int,LTR,ERVL,-4542,454
chr2,198246383,198246686,+,HERV16-int,LTR,ERVL,1943,2270
chr2,199137156,199137992,+,HERV16-int,LTR,ERVL,1,861
chr2,199138181,199138574,+,HERV16-int,LTR,ERVL,1115,1533
chr2,199143184,199143632,+,HERV16-int,LTR,ERVL,4479,4940
chr2,199780894,199780981,-,HERV16-int,LTR,ERVL,-831,4836
chr2,199780985,199781060,-,HERV16-int,LTR,ERVL,-1284,3942
chr2,199781085,199781256,-,HERV16-int,LTR,ERVL,-1440,3786
chr2,199781259,199781757,-,HERV16-int,LTR,ERVL,-1979,3017
chr2,199782082,199782239,-,HERV16-int,LTR,ERVL,-2488,2508
chr2,199782464,199783088,-,HERV16-int,LTR,ERVL,-3135,2091
chr2,199783107,199783329,-,HERV16-int,LTR,ERVL,-3615,1381
chr2,199783412,199784182,-,HERV16-int,LTR,ERVL,-3831,1165
chr2,200266444,200266861,-,HERV16-int,LTR,ERVL,0,5226
chr2,200266862,200267436,-,HERV16-int,LTR,ERVL,-2484,2742
chr2,200267660,200268552,-,HERV16-int,LTR,ERVL,-3055,2171
chr2,200268593,200269747,-,HERV16-int,LTR,ERVL,-3824,1172
chr2,204404144,204404469,-,HERV16-int,LTR,ERVL,-4559,437
chr2,206758123,206758484,+,HERV16-int,LTR,ERVL,787,1162
chr2,206758791,206758959,+,HERV16-int,LTR,ERVL,1163,1340
chr2,206834066,206835212,-,HERV16-int,LTR,ERVL,-3435,1561
chr2,211151072,211151619,-,HERV16-int,LTR,ERVL,-4103,893
chr2,211151917,211152249,-,HERV16-int,LTR,ERVL,-4649,347
chr2,212826437,212826580,+,HERV16-int,LTR,ERVL,2,148
chr2,213200154,213200766,-,HERV16-int,LTR,ERVL,-4359,637
chr2,214331021,214331957,-,HERV16-int,LTR,ERVL,-440,5227
chr2,214332779,214334937,-,HERV16-int,LTR,ERVL,-2781,2215
chr2,225174015,225174857,+,HERV16-int,LTR,ERVL,3,874
chr2,225175381,225175995,+,HERV16-int,LTR,ERVL,937,1575
chr2,229277744,229278291,+,HERV16-int,LTR,ERVL,100,660
chr2,230313789,230313957,+,HERV16-int,LTR,ERVL,115,296
chr2,230314340,230316407,+,HERV16-int,LTR,ERVL,827,3010
chr2,232309121,232309288,-,HERV16-int,LTR,ERVL,-4818,178
chr2,233893775,233894055,+,HERV16-int,LTR,ERVL,32,331
chr2,238703867,238704583,-,HERV16-int,LTR,ERVL,-2325,2671
chr2,238704581,238705223,-,HERV16-int,LTR,ERVL,-3546,1450
chr2,239469141,239469322,-,HERV16-int,LTR,ERVL,-2006,2990
chr3,1080371,1081845,+,HERV16-int,LTR,ERVL,1474,3021
chr3,1081843,1082645,+,HERV16-int,LTR,ERVL,3542,4394
chr3,1083224,1083557,+,HERV16-int,LTR,ERVL,4521,4872
chr3,7323396,7323559,-,HERV16-int,LTR,ERVL,-2876,2791
chr3,7323576,7323746,-,HERV16-int,LTR,ERVL,-2372,2624
chr3,7323956,7324046,-,HERV16-int,LTR,ERVL,-2639,2357
chr3,7324050,7324450,-,HERV16-int,LTR,ERVL,-3237,1989
chr3,7324653,7325069,-,HERV16-int,LTR,ERVL,-3835,1161
chr3,11812211,11812318,+,HERV16-int,LTR,ERVL,2227,2338
chr3,19025654,19026503,-,HERV16-int,LTR,ERVL,-2850,2146
chr3,28904002,28904243,-,HERV16-int,LTR,ERVL,-3433,1563
chr3,36173420,36173617,-,HERV16-int,LTR,ERVL,-4082,914
chr3,39211495,39211795,-,HERV16-int,LTR,ERVL,-4683,313
chr3,47185792,47185855,-,HERV16-int,LTR,ERVL,-2069,2927
chr3,47186150,47186698,-,HERV16-int,LTR,ERVL,-2136,2860
chr3,47187039,47187326,-,HERV16-int,LTR,ERVL,-3494,1502
chr3,48345837,48346267,-,HERV16-int,LTR,ERVL,-2816,2838
chr3,48346310,48346552,-,HERV16-int,LTR,ERVL,-2758,2238
chr3,48346857,48347323,-,HERV16-int,LTR,ERVL,-2946,2050
chr3,50452748,50452999,+,HERV16-int,LTR,ERVL,447,705
chr3,53421370,53422874,-,HERV16-int,LTR,ERVL,-3455,1541
chr3,63225352,63225470,-,HERV16-int,LTR,ERVL,-4873,123
chr3,68055565,68056168,-,HERV16-int,LTR,ERVL,-4246,750
chr3,74869493,74869559,+,HERV16-int,LTR,ERVL,4,72
chr3,79993947,79995724,-,HERV16-int,LTR,ERVL,-3386,1840
chr3,81235461,81235694,-,HERV16-int,LTR,ERVL,-2724,2272
chr3,82034477,82034650,+,HERV16-int,LTR,ERVL,942,1118
chr3,83303322,83303445,-,HERV16-int,LTR,ERVL,-3205,1791
chr3,83303466,83303667,-,HERV16-int,LTR,ERVL,-3427,1569
chr3,83304604,83304806,-,HERV16-int,LTR,ERVL,-3787,1209
chr3,83305274,83305556,-,HERV16-int,LTR,ERVL,-4767,459
chr3,84281709,84282078,-,HERV16-int,LTR,ERVL,-3866,1130
chr3,84786965,84787528,+,HERV16-int,LTR,ERVL,3,568
chr3,86377391,86377521,-,HERV16-int,LTR,ERVL,-3870,1126
chr3,88668740,88669157,+,HERV16-int,LTR,ERVL,358,786
chr3,88963376,88963822,-,HERV16-int,LTR,ERVL,-46,5180
chr3,88963881,88964015,-,HERV16-int,LTR,ERVL,-4369,857
chr3,88964045,88964530,-,HERV16-int,LTR,ERVL,-4315,681
chr3,89718651,89719483,-,HERV16-int,LTR,ERVL,-3874,1122
chr3,90021954,90022210,+,HERV16-int,LTR,ERVL,95,353
chr3,94757056,94757208,-,HERV16-int,LTR,ERVL,-200,5026
chr3,94757386,94757477,-,HERV16-int,LTR,ERVL,-4067,1159
chr3,94757511,94758245,-,HERV16-int,LTR,ERVL,-4160,1066
chr3,95448397,95449126,-,HERV16-int,LTR,ERVL,-3542,1454
chr3,96960305,96960506,-,HERV16-int,LTR,ERVL,-4084,1630
chr3,96960837,96961776,-,HERV16-int,LTR,ERVL,-3982,1014
chr3,98058997,98059059,+,HERV16-int,LTR,ERVL,2290,2351
chr3,98059083,98059481,+,HERV16-int,LTR,ERVL,2420,2841
chr3,99597366,99598007,-,HERV16-int,LTR,ERVL,-4347,649
chr3,100485065,100485303,+,HERV16-int,LTR,ERVL,849,1105
chr3,100485596,100485858,+,HERV16-int,LTR,ERVL,1106,1384
chr3,100485891,100486010,+,HERV16-int,LTR,ERVL,1452,1557
chr3,103356186,103356329,+,HERV16-int,LTR,ERVL,2663,2806
chr3,104458706,104458892,-,HERV16-int,LTR,ERVL,-1179,4047
chr3,104458951,104459226,-,HERV16-int,LTR,ERVL,-2165,2831
chr3,104459224,104461293,-,HERV16-int,LTR,ERVL,-3483,2184
chr3,106270627,106270709,-,HERV16-int,LTR,ERVL,-4379,617
chr3,106271002,106271182,-,HERV16-int,LTR,ERVL,-4448,548
chr3,109549105,109549329,-,HERV16-int,LTR,ERVL,-3878,1118
chr3,110373811,110374275,+,HERV16-int,LTR,ERVL,1711,2200
chr3,110374291,110375301,+,HERV16-int,LTR,ERVL,2139,3374
chr3,110517659,110518025,+,HERV16-int,LTR,ERVL,1,378
chr3,111205438,111206711,-,HERV16-int,LTR,ERVL,-2377,2849
chr3,111206886,111207763,-,HERV16-int,LTR,ERVL,-3467,1529
chr3,111207876,111208423,-,HERV16-int,LTR,ERVL,-4393,603
chr3,114118568,114118674,+,HERV16-int,LTR,ERVL,4787,4893
chr3,114302468,114302557,-,HERV16-int,LTR,ERVL,-3424,1572
chr3,114304445,114304630,-,HERV16-int,LTR,ERVL,-3942,1054
chr3,114304764,114304988,-,HERV16-int,LTR,ERVL,-4344,652
chr3,122135079,122135169,+,HERV16-int,LTR,ERVL,362,454
chr3,127593438,127594637,+,HERV16-int,LTR,ERVL,2113,3381
chr3,136475539,136475695,+,HERV16-int,LTR,ERVL,1,163
chr3,136767745,136767989,+,HERV16-int,LTR,ERVL,1,281
chr3,136770141,136770608,+,HERV16-int,LTR,ERVL,1585,2054
chr3,136771288,136771464,+,HERV16-int,LTR,ERVL,2055,2307
chr3,136771778,136771816,+,HERV16-int,LTR,ERVL,2308,2349
chr3,139038553,139038887,-,HERV16-int,LTR,ERVL,-3691,1305
chr3,139039050,139039679,-,HERV16-int,LTR,ERVL,-4248,748
chr3,141000343,141000652,-,HERV16-int,LTR,ERVL,-4391,605
chr3,151962766,151963016,-,HERV16-int,LTR,ERVL,-261,4965
chr3,151963070,151963573,-,HERV16-int,LTR,ERVL,-3711,1515
chr3,151963762,151964416,-,HERV16-int,LTR,ERVL,-4211,785
chr3,159193987,159194359,-,HERV16-int,LTR,ERVL,-3050,1946
chr3,159194435,159194830,-,HERV16-int,LTR,ERVL,-3600,1396
chr3,159195123,159195254,-,HERV16-int,LTR,ERVL,-3991,1005
chr3,159195430,159195592,-,HERV16-int,LTR,ERVL,-4977,690
chr3,162590026,162590182,+,HERV16-int,LTR,ERVL,13,168
chr3,164050955,164052146,-,HERV16-int,LTR,ERVL,-2106,2890
chr3,164191461,164192380,+,HERV16-int,LTR,ERVL,1278,2325
chr3,164539406,164540845,+,HERV16-int,LTR,ERVL,3,1452
chr3,164541307,164541888,+,HERV16-int,LTR,ERVL,1666,2266
chr3,166683114,166683227,-,HERV16-int,LTR,ERVL,-1483,3743
chr3,166685361,166686014,-,HERV16-int,LTR,ERVL,-1757,3469
chr3,166686054,166687391,-,HERV16-int,LTR,ERVL,-2186,2810
chr3,166692161,166692230,-,HERV16-int,LTR,ERVL,-3901,1095
chr3,166692293,166692688,-,HERV16-int,LTR,ERVL,-4549,447
chr3,166766723,166767220,-,HERV16-int,LTR,ERVL,-2781,2215
chr3,171530002,171530265,-,HERV16-int,LTR,ERVL,-3062,1934
chr3,183189351,183189483,-,HERV16-int,LTR,ERVL,-4436,790
chr3,183189817,183190399,-,HERV16-int,LTR,ERVL,-4407,589
chr3,184460395,184460467,+,HERV16-int,LTR,ERVL,13,87
chr3,184460681,184461089,+,HERV16-int,LTR,ERVL,236,703
chr3,184461388,184462230,+,HERV16-int,LTR,ERVL,704,1578
chr3,184463042,184463295,+,HERV16-int,LTR,ERVL,1663,1913
chr3,184463596,184464055,+,HERV16-int,LTR,ERVL,1914,2386
chr3,185181215,185181899,+,HERV16-int,LTR,ERVL,6,723
chr3,186812768,186813114,+,HERV16-int,LTR,ERVL,8,378
chr3,186813427,186813797,+,HERV16-int,LTR,ERVL,379,723
chr3,187109906,187110041,-,HERV16-int,LTR,ERVL,-4739,257
chr3,190748566,190748928,-,HERV16-int,LTR,ERVL,-4220,776
chr3,190749197,190749241,-,HERV16-int,LTR,ERVL,-4597,399
chr3,191126873,191127523,-,HERV16-int,LTR,ERVL,-3803,1193
chr3,191127570,191127941,-,HERV16-int,LTR,ERVL,-4595,401
chr3,194813773,194814219,+,HERV16-int,LTR,ERVL,208,680
chr3,198088063,198088797,+,HERV16-int,LTR,ERVL,2293,3032
chr4,132644512,132645441,+,HERV16-int,LTR,ERVL,494,1457
chr4,554548,555000,-,HERV16-int,LTR,ERVL,-3574,1422
chr4,4903864,4903947,-,HERV16-int,LTR,ERVL,-2072,2924
chr4,4903979,4904958,-,HERV16-int,LTR,ERVL,-2663,2563
chr4,4908859,4910074,-,HERV16-int,LTR,ERVL,-4076,1681
chr4,4910413,4910481,-,HERV16-int,LTR,ERVL,-4695,301
chr4,4911138,4911341,-,HERV16-int,LTR,ERVL,-4760,236
chr4,6567990,6568428,+,HERV16-int,LTR,ERVL,470,919
chr4,6569109,6569353,+,HERV16-int,LTR,ERVL,1287,1540
chr4,6570279,6570519,+,HERV16-int,LTR,ERVL,1687,1936
chr4,10406997,10407181,+,HERV16-int,LTR,ERVL,1391,1579
chr4,10407244,10408294,+,HERV16-int,LTR,ERVL,1754,2822
chr4,10408351,10408577,+,HERV16-int,LTR,ERVL,2749,3097
chr4,10759686,10760376,+,HERV16-int,LTR,ERVL,2134,2840
chr4,11971361,11971949,-,HERV16-int,LTR,ERVL,-2753,2243
chr4,11972251,11972540,-,HERV16-int,LTR,ERVL,-4038,1719
chr4,11972532,11972675,-,HERV16-int,LTR,ERVL,-4477,749
chr4,12541705,12542122,-,HERV16-int,LTR,ERVL,-4219,777
chr4,12674412,12674494,+,HERV16-int,LTR,ERVL,2,88
chr4,13720945,13721558,-,HERV16-int,LTR,ERVL,-4341,655
chr4,16357318,16358282,-,HERV16-int,LTR,ERVL,-2293,2703
chr4,16358882,16359242,-,HERV16-int,LTR,ERVL,-3425,1571
chr4,16361849,16362317,-,HERV16-int,LTR,ERVL,-4034,1192
chr4,16362622,16363299,-,HERV16-int,LTR,ERVL,-4314,682
chr4,18233961,18235282,+,HERV16-int,LTR,ERVL,20,1384
chr4,18235370,18235600,+,HERV16-int,LTR,ERVL,1450,1682
chr4,27734060,27734456,+,HERV16-int,LTR,ERVL,4,451
chr4,27734536,27735043,+,HERV16-int,LTR,ERVL,538,1119
chr4,27735071,27735255,+,HERV16-int,LTR,ERVL,1120,1315
chr4,27735775,27735908,+,HERV16-int,LTR,ERVL,1741,1875
chr4,27736452,27736910,+,HERV16-int,LTR,ERVL,1880,2338
chr4,31318151,31318705,-,HERV16-int,LTR,ERVL,-3998,998
chr4,31318805,31319087,-,HERV16-int,LTR,ERVL,-4700,296
chr4,32461898,32462231,+,HERV16-int,LTR,ERVL,100,458
chr4,33881135,33882097,-,HERV16-int,LTR,ERVL,-3516,1480
chr4,34030080,34031254,-,HERV16-int,LTR,ERVL,-3710,1286
chr4,34242590,34243013,+,HERV16-int,LTR,ERVL,2118,2540
chr4,34243027,34243320,+,HERV16-int,LTR,ERVL,2589,2883
chr4,37171489,37171591,+,HERV16-int,LTR,ERVL,1110,1212
chr4,37171656,37172177,+,HERV16-int,LTR,ERVL,1275,1887
chr4,37172667,37173411,+,HERV16-int,LTR,ERVL,1888,2726
chr4,43291666,43291764,-,HERV16-int,LTR,ERVL,-3666,1560
chr4,43292018,43292496,-,HERV16-int,LTR,ERVL,-3782,1444
chr4,43292833,43293749,-,HERV16-int,LTR,ERVL,-4024,972
chr4,43337500,43338102,-,HERV16-int,LTR,ERVL,-4003,993
chr4,43437046,43437305,-,HERV16-int,LTR,ERVL,-1228,3998
chr4,43437321,43437666,-,HERV16-int,LTR,ERVL,-2261,2735
chr4,43437916,43438113,-,HERV16-int,LTR,ERVL,-2777,2219
chr4,43438216,43438400,-,HERV16-int,LTR,ERVL,-3039,1957
chr4,43438640,43439130,-,HERV16-int,LTR,ERVL,-4484,512
chr4,45664382,45664656,+,HERV16-int,LTR,ERVL,369,642
chr4,47944374,47945084,+,HERV16-int,LTR,ERVL,941,1676
chr4,47945206,47945679,+,HERV16-int,LTR,ERVL,1677,2141
chr4,47945754,47945902,+,HERV16-int,LTR,ERVL,2174,2320
chr4,59960751,59962135,+,HERV16-int,LTR,ERVL,194,1581
chr4,59962734,59963967,+,HERV16-int,LTR,ERVL,1665,2933
chr4,59964293,59964531,+,HERV16-int,LTR,ERVL,2868,3095
chr4,60267238,60267551,-,HERV16-int,LTR,ERVL,-2698,2298
chr4,60267586,60267664,-,HERV16-int,LTR,ERVL,-3514,1712
chr4,62237377,62237507,+,HERV16-int,LTR,ERVL,2093,2241
chr4,63489281,63489379,+,HERV16-int,LTR,ERVL,13,115
chr4,63489546,63489670,+,HERV16-int,LTR,ERVL,295,422
chr4,63491617,63492472,+,HERV16-int,LTR,ERVL,2199,3073
chr4,66143080,66143624,+,HERV16-int,LTR,ERVL,189,733
chr4,66143665,66144450,+,HERV16-int,LTR,ERVL,811,1608
chr4,66153276,66153928,+,HERV16-int,LTR,ERVL,1726,2380
chr4,66154735,66154890,+,HERV16-int,LTR,ERVL,2381,2545
chr4,68757010,68757184,+,HERV16-int,LTR,ERVL,5,181
chr4,68758061,68758185,+,HERV16-int,LTR,ERVL,589,720
chr4,68765221,68765561,+,HERV16-int,LTR,ERVL,1365,1808
chr4,68766343,68766573,+,HERV16-int,LTR,ERVL,2255,2495
chr4,68811255,68811337,-,HERV16-int,LTR,ERVL,-4575,651
chr4,68812013,68812385,-,HERV16-int,LTR,ERVL,-4609,387
chr4,69218238,69218412,+,HERV16-int,LTR,ERVL,5,181
chr4,69372633,69372863,-,HERV16-int,LTR,ERVL,-2502,2494
chr4,69373460,69373581,-,HERV16-int,LTR,ERVL,-3162,2064
chr4,69373653,69373865,-,HERV16-int,LTR,ERVL,-3172,1824
chr4,69385801,69385975,-,HERV16-int,LTR,ERVL,-4815,181
chr4,69405131,69405324,-,HERV16-int,LTR,ERVL,-4796,200
chr4,69684024,69684189,+,HERV16-int,LTR,ERVL,79,249
chr4,69686764,69686906,+,HERV16-int,LTR,ERVL,530,680
chr4,70356539,70356762,-,HERV16-int,LTR,ERVL,-4432,564
